name,io_pad_internal_power,io_pad_switching_power,io_pad_leakage_power,io_pad_total_power,memory_internal_power,memory_switching_power,memory_leakage_power,memory_total_power,black_box_internal_power,black_box_switching_power,black_box_leakage_power,black_box_total_power,clock_network_internal_power,clock_network_switching_power,clock_network_leakage_power,clock_network_total_power,register_internal_power,register_switching_power,register_leakage_power,register_total_power,sequential_internal_power,sequential_switching_power,sequential_leakage_power,sequential_total_power,combinational_internal_power,combinational_switching_power,combinational_leakage_power,combinational_total_power,dyn_power_unit,leak_power_unit,Combinational_Area,Noncombinational_Area,Buf/Inv_Area,Total_Buffer_Area,Total_Inverter_Area,Macro/Black_Box_Area,Net_Area,area_unit,critical_path_length,lvls_of_logic,critical_path_slack,critical_path_clock_latency,total_negative_slack,num_violating_paths,worst_hold_violation,total_hold_violation,num_hold_violations,latency_unit
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth5_arraySize2_numStages2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3938,0.0,0.0,0.3938,0.016772,0.0034538,3078.7,0.023305,0.0,0.0,0.0,0.0,0.021191,0.016019,1339.0,0.038549,1mW,1nW,325.694192,446.77359,107.938997,51.62,56.32,0.0,0.0,um2,1.23,32.0,0.68,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth5_arraySize2_numStages3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3797,0.0,0.0,0.3797,0.016275,0.0051395,2968.8,0.024383,0.0,0.0,0.0,0.0,0.022319,0.015604,1293.8,0.039217,1mW,1nW,305.514294,430.81739,91.044198,44.58,46.46,0.0,0.0,um2,1.12,27.0,0.78,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth5_arraySize2_numStages4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3797,0.0,0.0,0.3797,0.016017,0.004706,2968.8,0.023692,0.0,0.0,0.0,0.0,0.02273,0.016236,1314.1,0.04028,1mW,1nW,306.452894,430.81739,91.982798,46.93,45.05,0.0,0.0,um2,1.13,30.0,0.77,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth5_arraySize4_numStages1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1899,0.0,0.0,0.1899,0.010534,0.0012074,1484.4,0.013226,0.0,0.0,0.0,0.0,0.0029914,0.0012066,251.0832,0.0044491,1mW,1nW,74.618699,215.408695,37.074699,4.69,32.38,0.0,0.0,um2,0.26,5.0,1.64,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth5_arraySize4_numStages2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3938,0.0,0.0,0.3938,0.017156,0.003491,3078.7,0.023726,0.0,0.0,0.0,0.0,0.017316,0.011174,952.3668,0.029443,1mW,1nW,229.018395,446.77359,67.579199,14.08,53.5,0.0,0.0,um2,0.97,23.0,0.93,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth5_arraySize4_numStages3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5696,0.0,0.0,0.5696,0.025049,0.0054934,4453.2,0.034995,0.0,0.0,0.0,0.0,0.040505,0.031514,2090.8,0.07411,1mW,1nW,501.681689,646.226086,162.847096,72.74,90.11,0.0,0.0,um2,1.9,46.0,0.01,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth5_arraySize4_numStages4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7876,0.0,0.0,0.7876,0.060065,0.012773,6157.5,0.078995,0.0,0.0,0.0,0.0,0.092968,0.068826,4814.7,0.1666,1mW,1nW,1073.289078,893.54718,412.98399,178.33,234.65,0.0,0.0,um2,1.9,62.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth3_arraySize1_numStages1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047818,0.0,0.0,0.047818,0.0042886,0.00042916,934.6158,0.0056524,0.0,0.0,0.0,0.0,0.00094939,0.00031371,149.5612,0.0014127,1mW,1nW,32.381699,135.627697,9.386,2.35,7.04,0.0,0.0,um2,0.16,3.0,4.75,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth3_arraySize1_numStages2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047818,0.0,0.0,0.047818,0.0042861,0.00042872,934.6158,0.0056494,0.0,0.0,0.0,0.0,0.00094964,0.00031374,149.5612,0.0014129,1mW,1nW,32.381699,135.627697,9.386,2.35,7.04,0.0,0.0,um2,0.16,3.0,4.75,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth3_arraySize2_numStages1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053443,0.0,0.0,0.053443,0.0048321,0.00045087,1044.6,0.0063275,0.0,0.0,0.0,0.0,0.00094809,0.00031337,154.7861,0.0014162,1mW,1nW,36.605399,151.583897,13.6097,2.35,11.26,0.0,0.0,um2,0.16,3.0,4.75,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth3_arraySize2_numStages2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1013,0.0,0.0,0.1013,0.0061072,0.00086638,1979.2,0.0089527,0.0,0.0,0.0,0.0,0.005287,0.004121,724.8831,0.010133,1mW,1nW,164.254996,287.211594,42.236999,14.08,28.16,0.0,0.0,um2,0.84,20.0,4.06,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth3_arraySize2_numStages3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095635,0.0,0.0,0.095635,0.0055699,0.0013067,1869.2,0.0087458,0.0,0.0,0.0,0.0,0.0064103,0.00427,838.5831,0.011519,1mW,1nW,192.882296,271.255394,56.315999,21.12,35.2,0.0,0.0,um2,1.03,25.0,3.88,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth3_arraySize2_numStages4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095635,0.0,0.0,0.095635,0.0056687,0.0013167,1869.2,0.0088546,0.0,0.0,0.0,0.0,0.0065043,0.0042589,849.3677,0.011613,1mW,1nW,192.882296,271.255394,58.662499,23.46,35.2,0.0,0.0,um2,1.03,27.0,3.88,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth3_arraySize4_numStages1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053443,0.0,0.0,0.053443,0.0048321,0.00045087,1044.6,0.0063275,0.0,0.0,0.0,0.0,0.00094809,0.00031337,166.9775,0.0014284,1mW,1nW,46.460699,151.583897,23.465,2.35,21.12,0.0,0.0,um2,0.16,3.0,4.75,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth3_arraySize4_numStages2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1013,0.0,0.0,0.1013,0.0058438,0.00099078,1979.2,0.0088138,0.0,0.0,0.0,0.0,0.0049348,0.0035967,629.325,0.0091608,1mW,1nW,166.132197,287.211594,58.193199,18.77,39.42,0.0,0.0,um2,0.98,26.0,3.93,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth3_arraySize4_numStages3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1435,0.0,0.0,0.1435,0.0085201,0.0014589,2803.8,0.012783,0.0,0.0,0.0,0.0,0.011909,0.008753,1352.0,0.022014,1mW,1nW,319.123993,406.883091,99.491598,44.58,54.91,0.0,0.0,um2,1.53,38.0,3.38,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth3_arraySize4_numStages4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1913,0.0,0.0,0.1913,0.011374,0.0022055,3738.5,0.017318,0.0,0.0,0.0,0.0,0.024209,0.018119,2826.6,0.045155,1mW,1nW,609.620686,542.510788,199.452495,93.86,105.59,0.0,0.0,um2,2.27,62.0,2.64,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth4_arraySize1_numStages1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061882,0.0,0.0,0.061882,0.004531,0.00048822,1209.5,0.0062287,0.0,0.0,0.0,0.0,0.0011419,0.00037169,175.5856,0.0016891,1mW,1nW,38.951899,175.518196,9.386,2.35,7.04,0.0,0.0,um2,0.19,3.0,4.71,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth4_arraySize1_numStages2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061882,0.0,0.0,0.061882,0.004531,0.00048822,1209.5,0.0062287,0.0,0.0,0.0,0.0,0.0011419,0.00037169,175.5856,0.0016891,1mW,1nW,38.951899,175.518196,9.386,2.35,7.04,0.0,0.0,um2,0.19,3.0,4.71,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth4_arraySize2_numStages1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067507,0.0,0.0,0.067507,0.0050583,0.00051024,1319.5,0.006888,0.0,0.0,0.0,0.0,0.0011452,0.00037215,182.5522,0.0016999,1mW,1nW,44.583499,191.474396,15.0176,2.35,12.67,0.0,0.0,um2,0.19,3.0,4.71,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth4_arraySize2_numStages2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1294,0.0,0.0,0.1294,0.0086988,0.0012326,2529.0,0.01246,0.0,0.0,0.0,0.0,0.0069703,0.0049586,991.3167,0.01292,1mW,1nW,231.364895,366.992592,74.618698,28.16,46.46,0.0,0.0,um2,0.71,15.0,4.2,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth4_arraySize2_numStages3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1238,0.0,0.0,0.1238,0.0060728,0.0016871,2419.0,0.010179,0.0,0.0,0.0,0.0,0.0084795,0.0056581,1161.7,0.015299,1mW,1nW,266.562395,351.036392,90.105598,42.24,47.87,0.0,0.0,um2,1.28,34.0,3.62,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth4_arraySize2_numStages4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1238,0.0,0.0,0.1238,0.0060728,0.0016871,2419.0,0.010179,0.0,0.0,0.0,0.0,0.0084795,0.0056581,1161.7,0.015299,1mW,1nW,266.562395,351.036392,90.105598,42.24,47.87,0.0,0.0,um2,1.28,34.0,3.62,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth4_arraySize4_numStages1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067507,0.0,0.0,0.067507,0.0050583,0.00051024,1319.5,0.006888,0.0,0.0,0.0,0.0,0.0011452,0.00037215,198.2268,0.0017155,1mW,1nW,57.254599,191.474396,27.688699,2.35,25.34,0.0,0.0,um2,0.19,3.0,4.71,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth4_arraySize4_numStages2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1294,0.0,0.0,0.1294,0.0062644,0.0011466,2529.0,0.00994,0.0,0.0,0.0,0.0,0.0058136,0.004392,900.654,0.011106,1mW,1nW,225.733295,366.992592,84.473998,28.16,56.32,0.0,0.0,um2,1.11,30.0,3.8,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth4_arraySize4_numStages3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1856,0.0,0.0,0.1856,0.0091969,0.0017807,3628.5,0.014606,0.0,0.0,0.0,0.0,0.013929,0.010752,1805.5,0.026486,1mW,1nW,424.716491,526.554588,145.013696,70.39,74.62,0.0,0.0,um2,1.83,48.0,3.08,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth4_arraySize4_numStages4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2475,0.0,0.0,0.2475,0.012239,0.0029032,4838.0,0.01998,0.0,0.0,0.0,0.0,0.028177,0.022385,3508.4,0.05407,1mW,1nW,782.792382,702.072784,265.623793,136.1,129.53,0.0,0.0,um2,2.83,76.0,2.07,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth5_arraySize1_numStages1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075946,0.0,0.0,0.075946,0.0050517,0.00058742,1484.4,0.0071235,0.0,0.0,0.0,0.0,0.0011751,0.00044558,221.4755,0.0018421,1mW,1nW,50.684399,215.408695,13.1404,4.69,8.45,0.0,0.0,um2,0.27,6.0,4.64,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth5_arraySize1_numStages2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07032,0.0,0.0,0.07032,0.0027224,0.00030591,1374.4,0.0044028,0.0,0.0,0.0,0.0,0.001294,0.00059864,231.1131,0.0021237,1mW,1nW,55.377399,199.452496,18.3027,7.04,11.26,0.0,0.0,um2,0.27,5.0,4.63,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth5_arraySize2_numStages1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075946,0.0,0.0,0.075946,0.0042137,0.00048296,1484.4,0.006181,0.0,0.0,0.0,0.0,0.0011966,0.00048265,231.9253,0.0019112,1mW,1nW,59.131799,215.408695,21.5878,4.69,16.89,0.0,0.0,um2,0.26,5.0,4.64,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth5_arraySize2_numStages2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1575,0.0,0.0,0.1575,0.0067089,0.0013815,3078.7,0.011169,0.0,0.0,0.0,0.0,0.0084766,0.0064075,1339.0,0.016223,1mW,1nW,325.694192,446.77359,107.938997,51.62,56.32,0.0,0.0,um2,1.23,32.0,3.68,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth5_arraySize2_numStages3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1519,0.0,0.0,0.1519,0.00651,0.0020558,2968.8,0.011535,0.0,0.0,0.0,0.0,0.0089278,0.0062416,1293.8,0.016463,1mW,1nW,305.514294,430.81739,91.044198,44.58,46.46,0.0,0.0,um2,1.12,27.0,3.78,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth5_arraySize2_numStages4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1519,0.0,0.0,0.1519,0.0064068,0.0018824,2968.8,0.011258,0.0,0.0,0.0,0.0,0.0090919,0.0064946,1314.1,0.016901,1mW,1nW,306.452894,430.81739,91.982798,46.93,45.05,0.0,0.0,um2,1.13,30.0,3.77,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth5_arraySize4_numStages1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075946,0.0,0.0,0.075946,0.0042137,0.00048296,1484.4,0.006181,0.0,0.0,0.0,0.0,0.0011966,0.00048265,251.0832,0.0019303,1mW,1nW,74.618699,215.408695,37.074699,4.69,32.38,0.0,0.0,um2,0.26,5.0,4.64,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth5_arraySize4_numStages2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1575,0.0,0.0,0.1575,0.0068626,0.0013964,3078.7,0.011338,0.0,0.0,0.0,0.0,0.0069266,0.0044696,952.3668,0.012349,1mW,1nW,229.018395,446.77359,67.579199,14.08,53.5,0.0,0.0,um2,0.97,23.0,3.93,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth5_arraySize4_numStages3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2278,0.0,0.0,0.2278,0.0099875,0.0021983,4453.2,0.016639,0.0,0.0,0.0,0.0,0.016227,0.012606,2090.8,0.030923,1mW,1nW,501.681689,646.226086,162.847096,72.74,90.11,0.0,0.0,um2,1.91,46.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth5_arraySize4_numStages4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3038,0.0,0.0,0.3038,0.013462,0.0033656,5937.6,0.022765,0.0,0.0,0.0,0.0,0.032321,0.025756,4072.2,0.062149,1mW,1nW,940.477179,861.634781,336.957391,180.68,156.28,0.0,0.0,um2,2.65,66.0,2.25,5.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth3_arraySize1_numStages1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023909,0.0,0.0,0.023909,0.0021443,0.00021458,934.6158,0.0032935,0.0,0.0,0.0,0.0,0.00047469,0.00015685,149.5612,0.00078111,1mW,1nW,32.381699,135.627697,9.386,2.35,7.04,0.0,0.0,um2,0.16,3.0,9.75,10.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth3_arraySize1_numStages2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023909,0.0,0.0,0.023909,0.0021431,0.00021436,934.6158,0.003292,0.0,0.0,0.0,0.0,0.00047482,0.00015687,149.5612,0.00078125,1mW,1nW,32.381699,135.627697,9.386,2.35,7.04,0.0,0.0,um2,0.16,3.0,9.75,10.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth3_arraySize2_numStages1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026722,0.0,0.0,0.026722,0.002416,0.00022543,1044.6,0.003686,0.0,0.0,0.0,0.0,0.00047404,0.00015668,154.7861,0.00078551,1mW,1nW,36.605399,151.583897,13.6097,2.35,11.26,0.0,0.0,um2,0.16,3.0,9.75,10.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth3_arraySize2_numStages2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05063,0.0,0.0,0.05063,0.0030536,0.00043319,1979.2,0.005466,0.0,0.0,0.0,0.0,0.0026435,0.0020605,724.8831,0.0054289,1mW,1nW,164.254996,287.211594,42.236999,14.08,28.16,0.0,0.0,um2,0.84,20.0,9.06,10.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth3_arraySize2_numStages3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047818,0.0,0.0,0.047818,0.0027849,0.00065335,1869.2,0.0053075,0.0,0.0,0.0,0.0,0.0032051,0.002135,838.5831,0.0061787,1mW,1nW,192.882296,271.255394,56.315999,21.12,35.2,0.0,0.0,um2,1.03,25.0,8.88,10.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth3_arraySize2_numStages4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047818,0.0,0.0,0.047818,0.0028344,0.00065834,1869.2,0.0053619,0.0,0.0,0.0,0.0,0.0032521,0.0021294,849.3677,0.0062309,1mW,1nW,192.882296,271.255394,58.662499,23.46,35.2,0.0,0.0,um2,1.03,27.0,8.88,10.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth3_arraySize4_numStages1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026722,0.0,0.0,0.026722,0.002416,0.00022543,1044.6,0.003686,0.0,0.0,0.0,0.0,0.00047404,0.00015668,166.9775,0.00079771,1mW,1nW,46.460699,151.583897,23.465,2.35,21.12,0.0,0.0,um2,0.16,3.0,9.75,10.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth3_arraySize4_numStages2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05063,0.0,0.0,0.05063,0.0029219,0.00049539,1979.2,0.0053965,0.0,0.0,0.0,0.0,0.0024674,0.0017984,629.325,0.0048951,1mW,1nW,166.132197,287.211594,58.193199,18.77,39.42,0.0,0.0,um2,0.98,26.0,8.93,10.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth3_arraySize4_numStages3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071726,0.0,0.0,0.071726,0.0042601,0.00072945,2803.8,0.0077933,0.0,0.0,0.0,0.0,0.0059545,0.0043765,1352.0,0.011683,1mW,1nW,319.123993,406.883091,99.491598,44.58,54.91,0.0,0.0,um2,1.53,38.0,8.38,10.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth3_arraySize4_numStages4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095635,0.0,0.0,0.095635,0.0056869,0.0011028,3738.5,0.010528,0.0,0.0,0.0,0.0,0.012105,0.0090596,2826.6,0.023991,1mW,1nW,609.620686,542.510788,199.452495,93.86,105.59,0.0,0.0,um2,2.27,62.0,7.64,10.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth4_arraySize1_numStages1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030941,0.0,0.0,0.030941,0.0022655,0.00024411,1209.5,0.0037191,0.0,0.0,0.0,0.0,0.00057093,0.00018585,175.5856,0.00093236,1mW,1nW,38.951899,175.518196,9.386,2.35,7.04,0.0,0.0,um2,0.19,3.0,9.71,10.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth4_arraySize1_numStages2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030941,0.0,0.0,0.030941,0.0022655,0.00024411,1209.5,0.0037191,0.0,0.0,0.0,0.0,0.00057093,0.00018585,175.5856,0.00093236,1mW,1nW,38.951899,175.518196,9.386,2.35,7.04,0.0,0.0,um2,0.19,3.0,9.71,10.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth4_arraySize2_numStages1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033754,0.0,0.0,0.033754,0.0025292,0.00025512,1319.5,0.0041037,0.0,0.0,0.0,0.0,0.00057258,0.00018607,182.5522,0.00094121,1mW,1nW,44.583499,191.474396,15.0176,2.35,12.67,0.0,0.0,um2,0.19,3.0,9.71,10.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth4_arraySize2_numStages2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064694,0.0,0.0,0.064694,0.0043494,0.00061631,2529.0,0.0074947,0.0,0.0,0.0,0.0,0.0034851,0.0024793,991.3167,0.0069558,1mW,1nW,231.364895,366.992592,74.618698,28.16,46.46,0.0,0.0,um2,0.71,15.0,9.2,10.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth4_arraySize2_numStages3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061882,0.0,0.0,0.061882,0.0030364,0.00084353,2419.0,0.0062989,0.0,0.0,0.0,0.0,0.0042397,0.0028291,1161.7,0.0082305,1mW,1nW,266.562395,351.036392,90.105598,42.24,47.87,0.0,0.0,um2,1.28,34.0,8.62,10.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth4_arraySize2_numStages4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061882,0.0,0.0,0.061882,0.0030364,0.00084353,2419.0,0.0062989,0.0,0.0,0.0,0.0,0.0042397,0.0028291,1161.7,0.0082305,1mW,1nW,266.562395,351.036392,90.105598,42.24,47.87,0.0,0.0,um2,1.28,34.0,8.62,10.0,0.0,0.0,0.0,0.0,0.0,ns
VectorTwoFingerMergeIntersectionRegistered_metaDataWidth4_arraySize4_numStages1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033754,0.0,0.0,0.033754,0.0025292,0.00025512,1319.5,0.0041037,0.0,0.0,0.0,0.0,0.00057258,0.00018607,198.2268,0.00095688,1mW,1nW,57.254599,191.474396,27.688699,2.35,25.34,0.0,0.0,um2,0.19,3.0,9.71,10.0,0.0,0.0,0.0,0.0,0.0,ns
